angle	x1	y1	x	y2	length
3.57633437418	231789.6558	903632.8124	231804.6558	903633.7499	15.0292683205
3.57768575996	229221.8329	905269.9554	229229.7515	905270.4505	7.93406264004
3.60653443372	230110.2983	905342.3522	230132.5975	905343.7577	22.3434498414
3.6324994862	232254.7642	900396.3437	232260.3845	900396.7005	5.63161418014
3.65215428865	232406.0879	900391.9062	232427.3605	900393.264	21.3158891841
3.6533033612	229442.1726	905335.8498	229433.9704	905335.3261	8.21890178682
3.65858012017	229593.2398	901673.8902	229597.3076	901674.1503	4.07610707076
3.71442439579	228626.5863	903511.5416	228606.8774	903510.2621	19.7503888405
3.75196630767	230177.5388	904328.6132	230202.3749	904330.2419	24.8894460918
3.75291509977	232265.1123	900396.7005	232270.5533	900397.0574	5.4526927848
3.78663205135	228586.3749	903009.9378	228595.812	903010.5624	9.4577471725
3.78887653343	232071.3433	900445.1874	232085.4996	900446.1249	14.1873089754
3.81282996213	230168.2992	902414.0066	230163.106	902413.6605	5.2047201121
3.87859940195	230215.7811	903378.1876	230228.6871	903379.0626	12.9356275875
3.91811816177	229591.4232	901708.0831	229604.5724	901708.9837	13.1800053564
3.9442369649	230133.1596	904299.5024	230144.9669	904300.3165	11.8353323626
3.94464704542	231473.9642	902894.4439	231489.2812	902895.5001	15.3533725121
3.94623860586	229845.4658	905224.8262	229866.9534	905226.3085	21.5386667877
3.97225974619	235743.9383	902187.0309	235784.1743	902189.8249	40.3328914425
3.9910015542	229030.1616	903295.0076	229018.1706	903294.171	12.0201489448
4.01417569449	229583.8589	905432.1253	229608.7964	905433.8753	24.9988280975
4.02428441587	229941.7914	905184.8498	230026.2842	905190.7941	84.701640798
4.05664734877	231734.0152	903276.125	231766.625	903278.4377	32.6917059444
4.06491440485	232441.6873	901702.5002	232429.3747	901701.6252	12.3436519563
4.06968347742	235743.6572	902187.0109	235743.9383	902187.0309	0.28181059012
4.10129898692	230051.703	904276.0626	230076.109	904277.8126	24.4686602779
4.15022471727	233784.0565	902213.5202	233797.4919	902214.4951	13.4707239232
4.18233092707	229597.3076	901674.1503	229600.8563	901674.4098	3.55817536409
4.19530315572	233506.1562	901139.3125	233512.1246	901139.7503	5.9844354303
4.2121202954	230711.6561	904733.3753	230755.7808	904736.625	44.2442052746
4.24134153512	229060.9175	903199.3358	229050.2515	903198.5448	10.6952904059
4.24224942307	229050.2515	903198.5448	229035.3277	903197.4378	14.9648005542
4.27862608736	230250.7031	903496.2502	230269.0777	903497.6249	18.4259524855
4.29909852786	232488.0094	900397.1869	232508.0747	900398.6953	20.1219167691
4.30012753892	232467.9436	900395.6781	232488.0094	900397.1869	20.1224453591
4.32510203271	229526.8974	904979.0975	229468.2032	904974.6584	58.8618273812
4.40109912878	231292.8668	902205.5571	231300.0051	902206.1065	7.15941109063
4.4202773607	232241.9202	901766.2529	232270.6388	901768.4729	28.8042772212
4.51631872823	232666.9432	900845.7742	232674.9811	900846.4091	8.06293584453
4.57377002122	234654.9327	901292.1967	234648.91	901291.7149	6.04194063051
4.57981429883	230172.6343	904892.0948	230206.4468	904894.8033	33.9208067196
4.59249878237	232488.5936	900407.5001	232449.6873	900404.3749	39.0316160928
4.60179232657	230801.6089	904738.6879	230854.4058	904742.9375	52.9676481395
4.61019262875	228961.2828	903301.7	228943.993	903300.3058	17.3459210633
4.61190315855	229913.4686	903196.9376	229928.1871	903198.1249	14.766310427
4.62799491451	229652.9072	902342.1899	229634.4711	902340.6975	18.4964061621
4.635138219	234424.0919	901543.9343	234439.7033	901545.2	15.6626245076
4.6361261887	228883.8274	903303.9574	228868.043	903302.6774	15.8362143014
4.6439335391	232527.0622	900410.6249	232488.5936	900407.5001	38.5953049134
4.68657909683	232449.5377	900394.1692	232467.9436	900395.6781	18.467645602
4.69067637323	229098.4307	905112.5528	229138.1608	905115.8127	39.8636149199
4.70645947373	228779.1562	904579.7503	228793.5777	904580.9376	14.4702917547
4.76372368196	234203.7419	901403.3683	234197.9604	901402.8865	5.80154061007
4.76410422334	231340.1039	902611.9955	231323.7015	902610.6285	16.4592653183
4.79634904477	234601.9361	901305.4457	234590.4402	901304.4811	11.5362979294
4.82397719642	232646.2743	900844.934	232653.7239	900845.5627	7.47608211516
4.84990966553	230363.106	903486.0752	230354.7194	903485.3636	8.41673535504
4.85311651795	232508.0747	900398.6953	232524.0665	900400.0531	16.0493391816
4.89958653277	234494.8677	901213.3349	234509.3399	901214.5755	14.5252766296
4.97739394922	228558.0152	902904.5001	228578.1091	902906.2501	20.1699607662
5.02391746349	231303.031	904250.2501	231334.3121	904253.0	31.4017382807
5.0400274823	229433.9704	905335.3261	229428.0368	905334.8028	5.95663091536
5.05456256097	231291.3589	902217.8128	231257.4374	902214.8125	34.0539272724
5.07937664278	228830.1642	903137.4647	228844.3691	903138.7273	14.2609025897
5.10102062218	229682.1291	902011.0166	229690.3764	902011.7528	8.2800934602
5.11176144524	232314.359	901686.5627	232279.4217	901683.4374	35.0768075964
5.16080631243	230268.7654	903067.1876	230271.5312	903067.4374	2.7770577369
5.19022886099	232162.7189	902482.226	232165.4249	902482.4718	2.71714071059
5.19389552032	235597.9051	902202.5081	235613.4013	902203.9167	15.5600889541
5.19669918414	235109.5395	901957.5464	235114.318	901957.981	4.79822253162
5.23091089373	229288.9372	902965.9375	229310.9271	902967.9507	22.0818630615
5.27521947872	235161.2628	902133.5376	235171.3006	902134.4644	10.080495378
5.28155845531	229864.7027	903485.3753	229867.406	903485.6252	2.71482613353
5.30383573829	229456.5655	901773.7025	229464.4968	901774.4388	7.96540377937
5.30436651434	229764.3276	905525.125	229723.2652	905521.3126	41.2389995997
5.34136091304	234346.7297	902628.7026	234369.2966	902630.8125	22.6653182997
5.35744224393	231218.6406	902208.0004	231181.984	902204.5628	36.8174336115
5.36038425473	229176.7488	902812.1414	229178.8121	902812.335	2.07236286529
5.3629092137	229161.2654	902810.6879	229176.7488	902812.1414	15.5514738167
5.38011503238	230296.1559	904400.9378	230339.9529	904405.0625	43.9907985713
5.42950133444	230082.2325	902209.5067	230085.453	902209.8128	3.23501429033
5.44209792014	229766.8984	902041.7222	229775.3198	902042.5245	8.45953090787
5.45833639389	229258.8961	904116.7195	229272.2915	904117.9995	13.4564163589
5.46372276025	229144.8604	903558.7347	229123.4762	903556.6893	21.4817985926
5.4911963481	229867.5965	902209.4898	229878.4345	902210.5317	10.8879658156
5.49260115938	233037.5191	901431.5406	233046.5968	901432.4135	9.11957189968
5.50977869899	229263.6838	902819.7728	229276.406	902821.0	12.7812516149
5.52844701167	229708.982	902228.8736	229721.9048	902230.1244	12.983191457
5.55675492966	230536.1871	903712.4376	230540.6871	903712.8754	4.52124638102
5.55734123965	230239.2184	903064.3127	230268.7654	903067.1876	29.6865332925
5.561415912	230249.3473	903367.5841	230253.2119	903367.9604	3.8828771383
5.57443543959	234759.9454	901463.1551	234763.5335	901463.5053	3.60514932555
5.57899050068	231258.5152	903341.3129	231295.6249	903344.9378	37.2863210071
5.58364349245	229352.3361	902806.6425	229368.3729	902808.2103	16.1132538994
5.59995144692	234617.8813	901213.9549	234628.4249	901214.9887	10.5941608165
5.61291642229	231996.2304	901648.9266	231934.5994	901642.8696	61.9279210904
5.61729467704	231745.7968	901475.1251	231786.4686	901479.1254	40.8680524971
5.64732979011	230937.613	903017.7872	230944.2045	903018.439	6.62364820004
5.66813751067	229929.9371	903492.0626	229990.3905	903498.0627	60.7504302179
5.67334986602	230417.7451	902719.8857	230430.8149	902721.1841	13.1341354764
5.7098428903	231627.1715	901604.6877	231555.339	901597.5054	72.1906745291
5.70990406641	229830.647	905223.3445	229845.4658	905224.8262	14.8926917781
5.73498791214	231705.3903	903273.2502	231734.0152	903276.125	28.7688959634
5.75141615891	231257.8132	902202.7595	231266.5116	902203.6356	8.74240892827
5.77460831282	233932.1075	901852.0421	233912.2506	901850.034	19.9581798564
5.85278999747	228438.5902	903002.1113	228432.7272	903001.5103	5.89372293009
5.85880199831	230408.2936	904594.4508	230415.3843	904595.1784	7.12793295796
5.87773260792	229867.406	903485.6252	229929.9371	903492.0626	62.8615827488
5.88308543889	230378.9002	904829.4204	230397.2656	904831.3128	18.4626405201
5.90225168851	231343.4841	902721.3126	231376.0524	902724.6795	32.7418719771
5.9049590707	229592.3392	901685.8812	229607.3884	901687.4377	15.1294782812
5.92646485884	234721.9002	901473.5881	234726.7284	901474.0893	4.85414427621
5.94222760693	232576.203	900415.9374	232567.7964	900415.0624	8.45201446605
5.94794866408	229591.6239	901959.7889	229600.652	901960.7295	9.07696634807
5.98167255368	231272.8747	903589.3753	231314.6247	903593.7499	41.9785614943
5.98378993092	228938.9995	904295.1254	228931.8433	904294.3753	7.19540467485
5.99488692289	232537.5761	901714.4093	232483.6871	901708.7502	54.1853276603
6.07576673195	231180.6809	902193.0935	231187.6359	902193.8338	6.99428831724
6.11442032862	232127.7509	901726.8217	232145.3063	901728.7023	17.6558411154
6.12044257864	229339.9329	901725.999	229345.6673	901726.6139	5.76727365516
6.14678277852	228547.1531	904189.4127	228558.2446	904190.6072	11.1556354584
6.15004789407	231186.1404	904137.5625	231209.9217	904140.125	23.9189597596
6.16873118266	235722.6677	902184.7423	235743.6572	902187.0109	21.1117421414
6.16975260364	228609.1717	903082.9377	228581.9998	903080.0004	27.330200898
6.17512807518	235701.6844	902182.472	235722.6677	902184.7423	21.1057608487
6.18350793517	229800.0934	903478.3753	229864.7027	903485.3753	64.9873960537
6.19142112019	230431.6249	902732.125	230418.9529	902730.7503	12.7463478709
6.2171677433	232567.7964	900415.0624	232527.0622	900410.6249	40.9751931777
6.21909067887	229354.8812	903768.5272	229346.2643	903767.5882	8.66791131455
6.24112357205	230213.0915	905330.0637	230223.7196	905331.226	10.6914662653
6.24278494136	229310.9271	902967.9507	229330.2341	902970.0627	19.422172712
6.24293593494	232524.0665	900400.0531	232543.3776	900402.1656	19.4263027726
6.28967032382	232429.3747	901701.6252	232377.2029	901695.8749	52.4877382405
6.29151957446	234481.7395	901211.8875	234494.8677	901213.3349	13.2077478039
6.32522845516	229138.1608	905115.8127	229185.316	905121.0397	47.4440134874
6.33805402538	229372.5565	902692.8152	229377.2633	902693.338	4.73574556621
6.33935364652	229687.5138	902200.1104	229695.0172	902200.944	7.54956293361
6.34013453259	231806.6941	901625.7714	231729.7533	901617.2225	77.4142777224
6.34025534978	231231.9193	902199.2426	231241.803	902200.3408	9.94452457569
6.34173383734	229911.8876	902204.7999	229921.2669	902205.8423	9.4370475448
6.34191783535	229526.0387	901723.7994	229534.4181	901724.7307	8.43099425029
6.37871816888	229721.9048	902230.1244	229755.4618	902233.8758	33.7660369483
6.42850831831	230674.4527	903542.7501	230681.1092	903543.5001	6.69861868644
6.4463105567	230431.9301	904605.9058	230450.4686	904608.0004	18.656455485
6.48405137692	230122.0282	902551.8877	230136.7554	902553.5615	14.8220115481
6.48795658532	232134.328	901665.2502	232061.8473	901657.0075	72.9478853424
6.50999626956	230036.7029	904615.1254	230048.7498	904616.5001	12.1250814276
6.51953847839	229307.1393	903036.7666	229329.2357	903039.2918	22.2402231929
6.52466269689	230060.4684	903506.5	230100.3594	903511.0624	40.151056952
6.54346956993	229783.203	903476.4379	229800.0934	903478.3753	17.0011508706
6.56416230005	231815.5717	901550.4746	231847.2967	901554.1252	31.9343467988
6.59375865531	229727.8435	905538.7503	229770.0154	905543.6251	42.4527128035
6.61385131064	230191.3817	904294.2094	230205.4284	904295.8381	14.1408077779
6.61879775858	228558.2446	904190.6072	228571.1552	904192.1053	12.9972264715
6.63408417881	229752.3351	902184.2697	229761.2976	902185.3121	9.0229154927
6.65373197581	229703.4094	902012.2684	229712.2449	902013.2991	8.8954147052
6.70603954333	231266.5116	902203.6356	231274.8285	902204.6135	8.37419333527
6.76080243874	231729.7533	901617.2225	231697.8281	901613.4378	32.1487534618
6.77786557921	229247.7027	902892.25	229252.4372	902892.8127	4.76782147264
6.80873105824	231392.3955	902795.9003	231399.265	902796.7205	6.91829157679
6.8354968672	229992.6873	903498.375	230060.4684	903506.5	68.2663397501
6.84094986266	229464.4968	901774.4388	229472.674	901775.4198	8.23583395355
6.84567819335	229781.3066	902191.5647	229786.5177	902192.1903	5.24851775426
6.85180487006	229826.9514	902107.1896	229835.0814	902108.1665	8.18848176733
6.89934999294	232189.5933	901671.9374	232134.328	901665.2502	55.6684113992
6.93467095247	232279.4217	901683.4374	232206.4529	901674.5624	73.5065398353
6.94424805571	231766.625	903278.4377	231795.8745	903282.0002	29.4656521469
6.94429167635	231193.4589	902194.1528	231203.7875	902195.4108	10.404928738
7.00911828096	230093.1402	902193.0628	230086.5308	902192.2502	6.65916564437
7.02077999009	232061.8473	901657.0075	231996.2304	901648.9266	66.1126198997
7.05246863505	232652.1418	902573.0272	232659.297	902573.9124	7.20974798736
7.05955578008	231697.8281	901613.4378	231627.1715	901604.6877	71.1963438277
7.08249218463	230418.9529	902730.7503	230393.2966	902727.5626	25.8535715332
7.12201313299	229535.8364	904663.8703	229527.3832	904662.8141	8.51892885048
7.27408024852	234098.0753	901828.7604	234075.1152	901825.8297	23.1463862108
7.27971784919	229770.0154	905543.6251	229802.7968	905547.8127	33.0477863082
7.32501114629	229600.8563	901674.4098	229606.9148	901675.1886	6.10835098628
7.33412462759	228606.8774	903510.2621	228572.408	903505.8256	34.7537346032
7.34256360687	231870.4821	901633.991	231806.6941	901625.7714	64.3154007099
7.34962365767	231223.4089	902198.1449	231231.9193	902199.2426	8.58090050068
7.35135733098	229361.1415	901821.0466	229351.0023	901819.7385	10.2232334557
7.35241295798	233546.2228	900804.6514	233551.6346	900805.3497	5.45666584087
7.35245817769	229812.281	905582.7449	229779.9902	905578.5783	32.5585061165
7.36223590762	228397.156	904829.5003	228429.5621	904833.6874	32.6754819923
7.38428608184	230011.8228	905341.19	230020.7905	905342.3522	9.0426960625
7.39884237913	229956.8591	904274.6157	229971.0609	904276.4599	14.3210403597
7.41368781013	229344.0463	905160.1064	229386.0974	905165.5781	42.4055952928
7.43176337309	229734.3623	901926.685	229742.6327	901927.7638	8.34046315522
7.43227659264	229755.4618	902233.8758	229779.4311	902237.0026	24.1723855013
7.4375177682	234590.4402	901304.4811	234581.2195	901303.2774	9.29893554363
7.49965712061	229589.2892	904074.6264	229595.9206	904075.4994	6.68861681621
7.5261149501	231786.4686	901479.1254	231823.7918	901484.0564	37.6475234169
7.57297740035	229336.3176	901731.1507	229351.0248	901733.106	14.8366077691
7.57829201545	230244.4531	903456.1253	230251.4997	903457.0628	7.1086903011
7.59204105956	234056.9336	901828.2141	234052.4628	901827.6182	4.51033806118
7.59460599246	230120.0197	902346.0376	230130.0615	902347.3765	10.1306663377
7.59797812271	229338.1322	901725.7588	229339.9329	901725.999	1.81664980365
7.60796877489	229994.125	904280.6276	230002.9683	904281.8088	8.92183772159
7.61105525636	229985.6872	904279.5001	229994.125	904280.6276	8.51279772135
7.62478923475	230406.753	902718.4142	230417.7451	902719.8857	11.0901566564
7.64992268317	229755.1915	902005.3958	229768.225	902007.1464	13.1505407737
7.65236172199	230274.8695	902984.6573	230303.9372	902988.5628	29.3288955453
7.67039043857	229307.1393	903036.7666	229283.812	903033.6249	23.5379099416
7.6938840049	229394.4701	904158.2708	229400.7841	904159.1238	6.37135817849
7.69596190479	231213.2508	902196.7722	231223.4089	902198.1449	10.250429305
7.69649364766	229744.5742	905577.884	229706.0328	905572.6754	38.8917604121
7.69735976575	234539.7066	901517.3718	234552.4953	901519.1003	12.9049819805
7.70988979461	231292.62	904027.8153	231347.7865	904035.2838	55.6697513442
7.71309494621	231302.4371	904157.3129	231352.7339	904164.125	50.7560124213
7.71400162471	231295.5153	904068.0626	231350.4217	904075.4999	55.4078170701
7.72026864216	228650.873	903114.3064	228689.6985	903119.5698	39.180643557
7.74312342402	229990.3905	903498.0627	229992.6873	903498.375	2.31793475043
7.76471117792	232329.0682	900545.1693	232342.5594	900547.0089	13.6160422151
7.82707105721	231996.3123	901719.3752	232028.5934	901723.8127	32.5846716076
7.86195250447	231980.4684	901717.1874	231996.3123	901719.3752	15.9942375842
7.88385829056	231934.5994	901642.8696	231870.4821	901633.991	64.729110119
7.89709171617	229606.9148	901675.1886	229612.9461	901676.0252	6.0890458339
7.9220360635	232043.1249	903307.5629	232078.156	903312.4376	35.3686396072
7.92700371367	229085.8554	903202.8082	229060.9175	903199.3358	25.1784911884
7.96983432145	228444.1715	904189.3272	228452.7034	904190.5217	8.61511160223
7.9763833334	229736.2342	904164.8127	229758.9839	904168.0004	22.9719455311
7.98765106063	229097.5925	903687.5104	229103.8282	903688.3854	6.29679120223
8.04232458908	231847.2967	901554.1252	231878.7028	901558.5627	31.7180472807
8.10971556138	228709.2185	902815.0624	228825.4528	902831.6251	117.408413356
8.12894467667	229300.0302	905278.3691	229306.9591	905279.3588	6.99922576783
8.13021085599	232543.3776	900402.1656	232565.5554	900405.3339	22.4029671631
8.13118232133	229747.0215	902004.2285	229755.1915	902005.3958	8.25296851517
8.13284236764	235488.4528	902158.4331	235493.4295	902159.1443	5.02726051971
